개방자치단,관리번호,인허가일자,인허가취소,영업상태코,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,전화번호,소재지면적,소재지우편,지번주소,도로명주소,도로명우편,사업장명,최종수정일,데이터갱신,데이터갱_1,업태구분명,좌표정보(X,좌표정보(Y,축산업무구,축산물가공,축산일련번,권리주체일,총인원
3080000,3.08E+17,20030718,,1,영업/정상,0,정상,,,,,02-987-7959,46.65,,서울특별시 강북구 미아동 197-9번지,서울특별시 강북구 도봉로 202 (미아동),1133,위즈동물병원,2.01907E+13,U,43663.11111,,958129.8065,1958388.321,동물병원,,,0,
3080000,3.08E+17,19920818,,1,영업/정상,0,정상,,,,,989-9552,76,,서울특별시 강북구 미아동 734-258 백운M빌딩,서울특별시 강북구 삼양로 190 백운M빌딩 1층 (미아동),1174,삼양동물병원,2.02009E+13,U,44077.11111,,957664.6301,1957738.115,동물병원,,,0,
3080000,3.08E+17,19950906,,1,영업/정상,0,정상,,,,,982-8698,40.92,,서울특별시 강북구 미아동 98-39번지,서울특별시 강북구 도봉로 88 (미아동),1165,중앙동물병원,2.01903E+13,U,43534.11111,,958485.3098,1957308.677,동물병원,,,0,
3080000,3.08E+17,19970818,,1,영업/정상,0,정상,,,,,907-1565,62,,서울특별시 강북구 수유동 47-69번지,서울특별시 강북구 덕릉로 79 (수유동),1081,동물병원 위드,2.01906E+13,U,43641.11111,,957808.5182,1959284.376,동물병원,,,0,
3080000,3.08E+17,19990107,,1,영업/정상,0,정상,,,,,991-4304,0,,서울특별시 강북구 수유동 319-12 삼흥연립,서울특별시 강북구 삼양로123길 6-12 (수유동),1029,사랑동물병원,2.02011E+13,U,44141.11111,,957172.1796,1960458.832,동물병원,,,0,
3080000,3.08E+17,20020411,,1,영업/정상,0,정상,,,,,999-9110,69.36,,서울특별시 강북구 수유동 252-199번지,서울특별시 강북구 노해로 94 (수유동),1051,현대종합동물병원,2.01903E+13,U,43554.11111,,957850.6142,1960278.675,동물병원,,,0,
3080000,3.08E+17,20130222,,1,영업/정상,0,정상,,,,,02-983-7000,23.8,,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122,봉식동물병원,2.02011E+13,U,44142.11111,,957438.5419,1958294.031,동물병원,,,0,
3080000,3.08E+17,20071023,,1,영업/정상,0,정상,,,,,980-2340,49.49,,서울특별시 강북구 미아동 813번지 지층 1-2 1-3호 110동,서울특별시 강북구 삼양로19길 25 110동 지층 1-21-3호 (미아동 삼성래미안트리베라1차아파트),1200,삼성동물병원,2.01903E+13,U,43534.11111,,957630.1827,1956970.779,동물병원,,,0,
3080000,3.08E+17,20140206,,1,영업/정상,0,정상,,,,,02-987-7588,77.4,,서울특별시 강북구 미아동 839-223번지 1층,서울특별시 강북구 솔샘로 203-2 1층 (미아동),1187,스마트 동물병원,2.01903E+13,U,43534.11111,,957159.1022,1957679.031,동물병원,,,0,
3080000,3.08E+17,20041101,,1,영업/정상,0,정상,,,,,990-7588,166.3,,서울특별시 강북구 번동 471-1번지,서울특별시 강북구 도봉로98길 56 (번동),1060,동물을사랑하는사람들,2.01903E+13,U,43534.11111,,958707.1323,1959950.439,동물병원,,,0,
3080000,3.08E+17,20041208,,1,영업/정상,0,정상,,,,,985-7525,0,,서울특별시 강북구 번동 309번지 덕수빌딩 1층,서울특별시 강북구 오현로 194 (번동 덕수빌딩 1층),1224,강북동물병원,2.01903E+13,U,43534.11111,,959330.4175,1958612.094,동물병원,,,0,
3080000,3.08E+17,20090707,,1,영업/정상,0,정상,,,,,903-5525,0,,서울특별시 강북구 수유동 472-268번지 예향교회 1층,서울특별시 강북구 삼양로 336 예향교회 1층 (수유동),1111,보노보노동물병원,2.01903E+13,U,43534.11111,,957378.0093,1959136.15,동물병원,,,0,
3080000,3.08E+17,20090925,,1,영업/정상,0,정상,,,,,988-6543,562.43,,서울특별시 강북구 미아동 1318번지,서울특별시 강북구 월계로 53 (미아동),1237,호 동물병원,2.01903E+13,U,43534.11111,,958921.0592,1956741.289,동물병원,,,0,
3080000,3.08E+17,20100917,,1,영업/정상,0,정상,,,,,02-986-9875,42.34,,서울특별시 강북구 미아동 812번지 래미안트리베라 201동 116호,서울특별시 강북구 삼양로27길 19 (미아동 래미안트리베라 201동 116호),1195,쿠키동물병원,2.02005E+13,U,43971.11111,,957603.4356,1957344.747,동물병원,,,0,
3080000,3.08E+17,20190424,,1,영업/정상,0,정상,,,,,02-946-0011,108,,서울특별시 강북구 미아동 561-2번지 현대성우아파트 102동 110호,서울특별시 강북구 삼양로24길 19 102동 110호 (미아동 현대성우아파트),1201,아이사랑동물병원,2.01904E+13,I,43581.09779,,957753.6558,1957332.076,동물병원,,,0,
3090000,3.09E+17,20140310,,1,영업/정상,0,정상,,,,,02-905-9119,,,서울특별시 도봉구 쌍문동 716-31번지,서울특별시 도봉구 도봉로 603 1층 지층 (쌍문동),1392,별난동물병원,2.01403E+13,I,43343.99999,,959382.4855,1961915.945,동물병원,,,0,
3090000,3.09E+17,20170720,,1,영업/정상,0,정상,,,,,906-7575,235.34,,서울특별시 도봉구 창동 650-11번지,서울특별시 도봉구 도봉로110다길 20 (창동),1459,트윈스동물병원,2.01904E+13,U,43586.11111,,958792.5964,1960450.66,동물병원,,,0,
3090000,3.09E+17,20171024,,1,영업/정상,0,정상,,,,,954-6990,0,,서울특별시 도봉구 도봉동 62-43번지 도봉투웨니퍼스트2단지,서울특별시 도봉구 도봉로180길 28 도봉투웨니퍼스트2단지 (도봉동),1320,해봄동물병원,2.01904E+13,U,43586.11111,,960030.3796,1964570.229,동물병원,,,0,
3090000,3.09E+17,20180104,,1,영업/정상,0,정상,,,,,997-0075,392.72,,서울특별시 도봉구 쌍문동 45-8번지,서울특별시 도봉구 해등로 184 (쌍문동),1394,태일동물종합병원,2.01904E+13,U,43586.11111,,959039.8398,1961844.845,동물병원,,,0,
3090000,3.09E+17,20180614,,1,영업/정상,0,정상,,,,,999-7582,0,,서울특별시 도봉구 창동 731-72번지,서울특별시 도봉구 도봉로 586 (창동),1401,강북우리동물의료센터,2.01904E+13,U,43586.11111,,959357.6928,1961725.043,동물병원,,,0,
3090000,3.09E+17,20090303,,1,영업/정상,0,정상,,,,,996-8275,38.8,,서울특별시 도봉구 창동 749-16번지,서울특별시 도봉구 도봉로 618 108호 (창동),1397,행복한동물병원,2.01903E+13,U,43533.11111,,959512.9087,1962008.23,동물병원,,,0,
3240000,3.24E+17,20170726,,1,영업/정상,0,정상,,,,,02-472-7579,0,,서울특별시 강동구 성내동 244-2,서울특별시 강동구 천호대로 1122 (성내동),5373,강동24시 SKY 동물의료센터,2.02207E+13,U,44536.92153,,967768.1556,1948096.796,,,,,
3090000,3.09E+17,20130313,,1,영업/정상,0,정상,,,,,02-6402-0365,0,,서울특별시 도봉구 방학동 713-35,서울특별시 도봉구 방학로 54 (방학동),1335,365동물병원,2.02007E+13,U,44040.11111,,959919.2406,1962398.732,동물병원,,,0,
3090000,3.09E+17,20210421,,1,영업/정상,0,정상,,,,,269547544,74.13,,서울특별시 도봉구 쌍문동 256 에벤에셀아파트,서울특별시 도봉구 해등로 255 101동 1층 121~123호 (쌍문동 에벤에셀아파트),1429,보듬동물병원,2.02104E+13,I,44309.01595,,958317.4766,1961785.374,동물병원,,,0,
3110000,3.11E+17,20190507,,1,영업/정상,0,정상,,,,,02-6964-8276,0,,서울특별시 은평구 녹번동 215,서울특별시 은평구 은평로 213 (녹번동),3383,치유동물의료센터,2.02205E+13,U,44534.95972,,949733.574,1955624.973,,,,,
3090000,3.09E+17,20050113,,1,영업/정상,0,정상,,,,,902-7582,57,,서울특별시 도봉구 쌍문동 88-115번지 1층,서울특별시 도봉구 도봉로 499 1층 (쌍문동),1442,삼성동물종합병원,2.01806E+13,I,43343.99999,,958935.5001,1960990.204,동물병원,,,0,
3090000,3.09E+17,20051021,,1,영업/정상,0,정상,,,,,955-2882,40.46,,서울특별시 도봉구 방학동 731 한화아파트 상가 105호,서울특별시 도봉구 방학로 187 105호 (방학동 한화아파트 상가),1383,유현동물병원,2.02007E+13,U,44029.11111,,958625.8706,1962219.1,동물병원,,,0,
3090000,3.09E+17,20021126,,1,영업/정상,0,정상,,,,,3491-4748,56.64,,서울특별시 도봉구 방학동 665-11번지 2통6반 삼익세라믹아파트 105동 503호,서울특별시 도봉구 방학로 162 (방학동),1356,가나동물병원,2.0151E+13,I,43343.99999,,958837.3417,1962375.903,동물병원,,,0,
3090000,3.09E+17,19900919,,1,영업/정상,0,정상,,,,,900-9929,66.24,,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),1447,퓨리나동물병원,2.01509E+13,I,43343.99999,,958790.345,1960703.458,동물병원,,,0,
3090000,3.09E+17,19941223,,1,영업/정상,0,정상,,,,,992-9414,20.65,,서울특별시 도봉구 창동 635-42번지 20통1반 건영캐스빌아파트 101동 1201호,서울특별시 도봉구 덕릉로 230 (창동),1473,신창동물병원,2.01507E+13,I,43343.99999,,958819.8901,1960015.706,동물병원,,,0,
3090000,3.09E+17,19950707,,1,영업/정상,0,정상,,,,,3491-7060,32.2,,서울특별시 도봉구 방학동 664-11번지 15통5반 101호,서울특별시 도봉구 도당로 63 (방학동),1356,화신종합동물병원,2.02002E+13,U,43887.11111,,958886.7944,1962495.478,동물병원,,,0,
3090000,3.09E+17,19990526,,1,영업/정상,0,정상,,,,,992-0074,39.25,,서울특별시 도봉구 창동 568-5번지,서울특별시 도봉구 덕릉로 256 (창동),1474,한빛동물병원,2.0171E+13,I,43343.99999,,959327.03,1959874.412,동물병원,,,0,
3090000,3.09E+17,20181115,,1,영업/정상,0,정상,,,,,955-8400,0,,서울특별시 도봉구 도봉동 562-26번지,서울특별시 도봉구 도봉로 875 (도봉동),1304,도담동물병원,2.01904E+13,U,43586.11111,,959857.2539,1964585.66,동물병원,,,0,
3090000,3.09E+17,20190418,,1,영업/정상,0,정상,,,,,6369-0075,,,서울특별시 도봉구 도봉동 623-103번지 1층,서울특별시 도봉구 마들로 695 1층 (도봉동),1328,빛가온동물병원,2.01904E+13,I,43575.09751,,959924.4229,1963422.469,동물병원,,,0,
3090000,3.09E+17,20190410,,1,영업/정상,0,정상,,,,,3491-8000,,,서울특별시 도봉구 방학동 680-1번지 1층,서울특별시 도봉구 도봉로 669 1층 (방학동),1346,현대종합동물병원,2.02006E+13,U,43988.11111,,959540.6232,1962559.683,동물병원,,,0,
3090000,3.09E+17,20190905,,1,영업/정상,0,정상,,,,,955-6530,0,,서울특별시 도봉구 도봉동 636-12 킴스타워,서울특별시 도봉구 마들로 664 킴스타워 2층 (도봉동),1330,김미경 동물병원,2.0211E+13,U,44491.11111,,959934.6905,1963114.421,동물병원,,,0,0
3090000,3.09E+17,20130904,,1,영업/정상,0,정상,,,,,2038-9980,0,,서울특별시 도봉구 창동 75-4번지,서울특별시 도봉구 노해로65길 14 1층 지층 (창동 영일빌딩),1405,하비동물병원,2.02001E+13,U,43854.11111,,959928.1426,1961186.452,동물병원,,,0,
3090000,3.09E+17,20181018,,1,영업/정상,0,정상,,,,,993-0075,0,,서울특별시 도봉구 창동 661-64,서울특별시 도봉구 도봉로 502 1층 (창동),1453,둘리동물병원,2.02207E+13,U,44536.96042,,958991.6952,1960972.905,,,,,
3090000,3.09E+17,19991202,,1,영업/정상,0,정상,,,,,3494-0075,59,,서울특별시 도봉구 방학동 653-17,서울특별시 도봉구 도봉로 723 (방학동),1350,방학동물병원,2.02207E+13,U,44536.875,,959643.6278,1963079.869,,,,,
3090000,3.09E+17,20151203,,1,영업/정상,0,정상,,,,,3494-0075,0,,서울특별시 도봉구 방학동 653-17 3층,서울특별시 도봉구 도봉로 723 3층 (방학동),1350,방학동물외과센터,2.02112E+13,U,44548.11111,,959643.6278,1963079.869,동물병원,,,0,0
3100000,3.1E+17,20010613,,1,영업/정상,0,정상,,,,,979-8275,60,,서울특별시 노원구 중계동 512번지 시영2단지상가 116호,서울특별시 노원구 동일로 1280 116호 (중계동 시영2단지상가),1782,우리들동물종합병원,2.01605E+13,I,43343.99999,,961690.7959,1960143.941,동물병원,,,0,
3100000,3.1E+17,20020806,,1,영업/정상,0,정상,,,,,02-932-7582,0,,서울특별시 노원구 상계동 71-225번지 23통5반,서울특별시 노원구 덕릉로 810-1 (상계동),1646,당고개동물병원,2.01903E+13,U,43538.11111,,963263.538,1963211.141,동물병원,,,0,
3100000,3.1E+17,20020819,,1,영업/정상,0,정상,,,,,02-938-1122,0,,서울특별시 노원구 중계동 366-10번지 중원코아빌딩 101호,서울특별시 노원구 한글비석로 272 101호 (중계동 중원코아빌딩),1720,참사랑동물병원,2.01912E+13,U,43819.11111,,962668.0055,1961139.661,동물병원,,,0,
3100000,3.1E+17,20021230,,1,영업/정상,0,정상,,,,,952-0089,26.25,,서울특별시 노원구 상계동 2-1번지 부영(아) 109-1903,서울특별시 노원구 동일로 1530 (상계동 다모아빌딩),1674,참동물병원,2.01911E+13,U,43776.11111,,960951.9926,1962627.407,동물병원,,,0,
3100000,3.1E+17,20030130,,1,영업/정상,0,정상,,,,,935-7588,0,,서울특별시 노원구 상계동 430-13번지,서울특별시 노원구 노원로34길 76 (상계동),1679,한강동물병원,2.0161E+13,I,43343.99999,,961656.9411,1962335.02,동물병원,,,0,
3100000,3.1E+17,20040401,,1,영업/정상,0,정상,,,,,971-7511,33,,서울특별시 노원구 공릉동 441-152 1층,서울특별시 노원구 동일로192길 87 1층 (공릉동),1833,수피아동물병원,2.0211E+13,U,44496.11111,,962653.3968,1958473.289,동물병원,,,0,0
3100000,3.1E+17,20050217,,1,영업/정상,0,정상,,,,,908-7585,78.17,,서울특별시 노원구 상계동 749-5번지 상계주공4단지아파트,서울특별시 노원구 동일로 1356 상가동 2층 201호 (상계동 상계주공4단지아파트),1756,시마동물병원,2.01801E+13,I,43343.99999,,961310.8172,1960960.592,동물병원,,,0,
3100000,3.1E+17,20201030,,1,영업/정상,0,정상,,,,,070-4351-3854,0,,서울특별시 노원구 상계동 318-2 (주)노원24시동물의료센터 3층,서울특별시 노원구 노원로 408 (주)노원24시동물의료센터 3층 (상계동),1704,앤(N)고양이병원,2.0211E+13,U,44491.11111,,961833.5971,1961303.418,동물병원,,,0,0
3100000,3.1E+17,20050729,,1,영업/정상,0,정상,,,,,930-7975,35,,서울특별시 노원구 상계동 1265번지 동방미주(아)109-1001,서울특별시 노원구 동일로 1689 (상계동 하이베라스),1604,수 동물병원,2.01605E+13,I,43343.99999,,960831.1327,1964462.126,동물병원,,,0,
3100000,3.1E+17,20060127,,1,영업/정상,0,정상,,,,,952-6426,47.2,,서울특별시 노원구 중계동 413-9 두림빌딩 102호,서울특별시 노원구 덕릉로 589 두림빌딩 102호 (중계동),1708,엘케이동물병원,2.02107E+13,U,44393.11111,,962151.2944,1961057.015,동물병원,,,0,0
3100000,3.1E+17,20060201,,1,영업/정상,0,정상,,,,,6224-3858,33,,서울특별시 노원구 중계동 525번지 풍림(아) 111-1808,서울특별시 노원구 동일로203가길 29 (중계동 브라운스톤중계),1779,브라운동물병원,2.01605E+13,I,43343.99999,,961485.5339,1959835.938,동물병원,,,0,
3100000,3.1E+17,20060407,,1,영업/정상,0,정상,,,,,937-9724,28.66,,서울특별시 노원구 상계동 11-410번지 태성빌라 202호,서울특별시 노원구 동일로 1622 (상계동 유성상가),1630,수락 동물병원,2.01911E+13,U,43776.11111,,960772.0669,1963508.456,동물병원,,,0,
3100000,3.1E+17,20060628,,1,영업/정상,0,정상,,,,,949-7512,67.15,,서울특별시 노원구 공릉동 227-68번지,서울특별시 노원구 화랑로 473 (공릉동),1803,화랑동물병원,2.01605E+13,I,43343.99999,,962832.8562,1957538.607,동물병원,,,0,
3100000,3.1E+17,20070426,,1,영업/정상,0,정상,,,,,900-7710,37.1,,서울특별시 노원구 월계동 98-9,서울특별시 노원구 월계로45길 28 (월계동 월계아파트형공장),1882,유림동물병원,2.02202E+13,U,44602.11111,,960331.3497,1958399.559,동물병원,,,0,0
3100000,3.1E+17,20080422,,1,영업/정상,0,정상,,,,,951-7582,111.52,,서울특별시 노원구 상계동 749-10,서울특별시 노원구 동일로 1370 (상계동),1756,(주)한빛종합동물병원,2.02203E+13,U,44644.11111,,961281.5637,1961055.844,동물병원,,,L00,0
3100000,3.1E+17,20081010,,1,영업/정상,0,정상,,,,,978-4775,29.84,,서울특별시 노원구 중계동 947-16번지 38통5반 3층,서울특별시 노원구 섬밭로 258 (중계동 건영옴니백화점),1779,웰리스 동물병원,2.01907E+13,U,43670.11111,,961528.8266,1959712.637,동물병원,,,0,
3100000,3.1E+17,20100420,,1,영업/정상,0,정상,,,,,939-6898,0,,서울특별시 노원구 상계동 682번지 13통8반 동신아파트 103동 708호,서울특별시 노원구 한글비석로52길 18 (상계동),1655,이앤박동물병원,2.01605E+13,I,43343.99999,,961460.3163,1962567.109,동물병원,,,0,
3100000,3.1E+17,20100716,,1,영업/정상,0,정상,,,,,905-7588,0,,서울특별시 노원구 월계동 3-94번지 드림빌 201호,서울특별시 노원구 월계로 333 (월계동),1879,아란종합동물병원,2.01703E+13,I,43343.99999,,960871.7827,1958665.108,동물병원,,,0,
3100000,3.1E+17,20111031,,1,영업/정상,0,정상,,,,,976-7582,0,,서울특별시 노원구 공릉동 494-17번지 영운빌딩 1층,서울특별시 노원구 동일로 1051 (공릉동 영운빌딩 1층),1857,스마일플러스동물병원,2.01709E+13,I,43343.99999,,962269.153,1958042.169,동물병원,,,0,
3100000,3.1E+17,19941010,,1,영업/정상,0,정상,,,,,973-5959,40,,서울특별시 노원구 중계동 503번지 시영1단지B상가 118호,서울특별시 노원구 동일로207길 17 118호 (중계동 시영1단지B상가 ),1778,롯데동물병원,2.0161E+13,I,43343.99999,,961473.4849,1960067.888,동물병원,,,0,
3100000,3.1E+17,19980711,,1,영업/정상,0,정상,,,,,935-0075,23,,서울특별시 노원구 중계동 363번지 대림벽산상가 102호,서울특별시 노원구 한글비석로8길 16 102호 (중계동 대림벽산상가),1738,25시동물병원,2.01605E+13,I,43343.99999,,962694.1772,1960644.736,동물병원,,,0,
